GT_string	Paternal	Maternal	Missing_ind_num	Missing_ind	Chromosome_type
0_2_1_2_NA_NA_1	B	C	2	AB_CD	X
0_2_2_0_NA_NA_1	B	D	2	AB_CD	X
0_2_2_0_NA_NA_2	B	C	2	AB_CD	X
0_2_2_1_NA_NA_1	B	D	2	AB_CD	X
0_2_2_2_NA_NA_2	B	N	2	AB_CD	X
2_0_0_0_NA_NA_0	B	N	2	AB_CD	X
2_0_0_1_NA_NA_1	B	D	2	AB_CD	X
2_0_0_2_NA_NA_0	B	C	2	AB_CD	X
2_0_0_2_NA_NA_1	B	D	2	AB_CD	X
2_0_1_0_NA_NA_1	B	C	2	AB_CD	X
2_0_1_1_NA_NA_0	B	N	2	AB_CD	X
2_0_1_1_NA_NA_1	B	N	2	AB_CD	X
2_0_1_2_NA_NA_0	B	C	2	AB_CD	X
2_0_2_0_NA_NA_0	B	D	2	AB_CD	X
2_0_2_0_NA_NA_1	B	C	2	AB_CD	X
2_0_2_1_NA_NA_0	B	D	2	AB_CD	X
2_0_2_2_NA_NA_1	B	N	2	AB_CD	X
2_1_0_0_NA_NA_0	B	N	2	AB_CD	X
2_1_0_0_NA_NA_1	B	N	2	AB_CD	X
2_1_0_1_NA_NA_2	B	D	2	AB_CD	X
2_1_0_2_NA_NA_0	B	C	2	AB_CD	X
2_1_0_2_NA_NA_2	B	D	2	AB_CD	X
2_1_1_0_NA_NA_2	B	C	2	AB_CD	X
2_1_1_1_NA_NA_0	B	N	2	AB_CD	X
2_1_1_1_NA_NA_1	B	N	2	AB_CD	X
2_1_1_1_NA_NA_2	B	N	2	AB_CD	X
2_1_1_2_NA_NA_0	B	C	2	AB_CD	X
2_1_2_0_NA_NA_0	B	D	2	AB_CD	X
2_1_2_0_NA_NA_2	B	C	2	AB_CD	X
2_1_2_1_NA_NA_0	B	D	2	AB_CD	X
2_1_2_2_NA_NA_1	B	N	2	AB_CD	X
2_1_2_2_NA_NA_2	B	N	2	AB_CD	X
2_2_0_0_NA_NA_1	B	N	2	AB_CD	X
2_2_0_1_NA_NA_2	B	D	2	AB_CD	X
2_2_0_2_NA_NA_1	B	C	2	AB_CD	X
2_2_0_2_NA_NA_2	B	D	2	AB_CD	X
2_2_1_0_NA_NA_2	B	C	2	AB_CD	X
2_2_1_1_NA_NA_1	B	N	2	AB_CD	X
2_2_1_1_NA_NA_2	B	N	2	AB_CD	X
2_2_1_2_NA_NA_1	B	C	2	AB_CD	X
2_2_2_0_NA_NA_1	B	D	2	AB_CD	X
2_2_2_0_NA_NA_2	B	C	2	AB_CD	X
2_2_2_1_NA_NA_1	B	D	2	AB_CD	X
2_2_2_2_NA_NA_2	B	N	2	AB_CD	X
NA_NA_NA_0_0_0_0	N	N	3	A_B_C	autosome
NA_NA_NA_1_0_0_0	N	N	3	A_B_C	autosome
NA_NA_NA_2_0_1_0	N	C	3	A_B_C	autosome
NA_NA_NA_2_0_1_1	N	D	3	A_B_C	autosome
NA_NA_NA_0_0_1_0	N	D	3	A_B_C	autosome
NA_NA_NA_0_0_1_1	N	C	3	A_B_C	autosome
NA_NA_NA_1_0_2_1	N	N	3	A_B_C	autosome
NA_NA_NA_2_0_2_1	N	N	3	A_B_C	autosome
NA_NA_NA_1_1_1_1	N	N	3	A_B_C	autosome
NA_NA_NA_2_1_1_1	N	N	3	A_B_C	autosome
NA_NA_NA_0_1_1_1	N	N	3	A_B_C	autosome
NA_NA_NA_0_2_0_1	N	N	3	A_B_C	autosome
NA_NA_NA_1_2_0_1	N	N	3	A_B_C	autosome
NA_NA_NA_2_2_1_1	N	C	3	A_B_C	autosome
NA_NA_NA_2_2_1_2	N	D	3	A_B_C	autosome
NA_NA_NA_0_2_1_1	N	D	3	A_B_C	autosome
NA_NA_NA_0_2_1_2	N	C	3	A_B_C	autosome
NA_NA_NA_1_2_2_2	N	N	3	A_B_C	autosome
NA_NA_NA_2_2_2_2	N	N	3	A_B_C	autosome
NA_NA_0_NA_0_0_0	N	N	3	A_B_D	autosome
NA_NA_0_NA_0_1_0	N	C	3	A_B_D	autosome
NA_NA_0_NA_0_1_1	N	D	3	A_B_D	autosome
NA_NA_1_NA_0_0_0	N	N	3	A_B_D	autosome
NA_NA_1_NA_0_2_1	N	N	3	A_B_D	autosome
NA_NA_2_NA_0_1_0	N	D	3	A_B_D	autosome
NA_NA_2_NA_0_1_1	N	C	3	A_B_D	autosome
NA_NA_2_NA_0_2_1	N	N	3	A_B_D	autosome
NA_NA_0_NA_1_1_1	N	N	3	A_B_D	autosome
NA_NA_1_NA_1_1_1	N	N	3	A_B_D	autosome
NA_NA_2_NA_1_1_1	N	N	3	A_B_D	autosome
NA_NA_0_NA_2_0_1	N	N	3	A_B_D	autosome
NA_NA_0_NA_2_1_1	N	C	3	A_B_D	autosome
NA_NA_0_NA_2_1_2	N	D	3	A_B_D	autosome
NA_NA_1_NA_2_0_1	N	N	3	A_B_D	autosome
NA_NA_1_NA_2_2_2	N	N	3	A_B_D	autosome
NA_NA_2_NA_2_1_1	N	D	3	A_B_D	autosome
NA_NA_2_NA_2_1_2	N	C	3	A_B_D	autosome
NA_NA_2_NA_2_2_2	N	N	3	A_B_D	autosome
NA_NA_1_1_NA_1_1	N	N	3	A_B_AB	autosome
NA_NA_0_0_0_NA_0	N	N	3	A_B_CD	autosome
NA_NA_0_1_0_NA_1	N	D	3	A_B_CD	autosome
NA_NA_0_2_0_NA_0	N	C	3	A_B_CD	autosome
NA_NA_0_2_0_NA_1	N	D	3	A_B_CD	autosome
NA_NA_1_0_0_NA_1	N	C	3	A_B_CD	autosome
NA_NA_1_1_0_NA_0	N	N	3	A_B_CD	autosome
NA_NA_1_1_0_NA_1	N	N	3	A_B_CD	autosome
NA_NA_1_2_0_NA_0	N	C	3	A_B_CD	autosome
NA_NA_2_0_0_NA_0	N	D	3	A_B_CD	autosome
NA_NA_2_0_0_NA_1	N	C	3	A_B_CD	autosome
NA_NA_2_1_0_NA_0	N	D	3	A_B_CD	autosome
NA_NA_2_2_0_NA_1	N	N	3	A_B_CD	autosome
NA_NA_0_2_1_NA_1	N	N	3	A_B_CD	autosome
NA_NA_2_0_1_NA_1	N	N	3	A_B_CD	autosome
NA_NA_0_0_2_NA_1	N	N	3	A_B_CD	autosome
NA_NA_0_1_2_NA_2	N	D	3	A_B_CD	autosome
NA_NA_0_2_2_NA_1	N	C	3	A_B_CD	autosome
NA_NA_0_2_2_NA_2	N	D	3	A_B_CD	autosome
NA_NA_1_0_2_NA_2	N	C	3	A_B_CD	autosome
NA_NA_1_1_2_NA_1	N	N	3	A_B_CD	autosome
NA_NA_1_1_2_NA_2	N	N	3	A_B_CD	autosome
NA_NA_1_2_2_NA_1	N	C	3	A_B_CD	autosome
NA_NA_2_0_2_NA_1	N	D	3	A_B_CD	autosome
NA_NA_2_0_2_NA_2	N	C	3	A_B_CD	autosome
NA_NA_2_1_2_NA_1	N	D	3	A_B_CD	autosome
NA_NA_2_2_2_NA_2	N	N	3	A_B_CD	autosome
NA_0_NA_NA_0_0_0	N	N	3	A_C_D	autosome
NA_0_NA_NA_0_2_1	N	N	3	A_C_D	autosome
NA_1_NA_NA_0_0_0	N	N	3	A_C_D	autosome
NA_1_NA_NA_1_1_1	N	N	3	A_C_D	autosome
NA_1_NA_NA_0_2_1	N	N	3	A_C_D	autosome
NA_2_NA_NA_1_0_0	A	N	3	A_C_D	autosome
NA_2_NA_NA_1_0_1	B	N	3	A_C_D	autosome
NA_2_NA_NA_1_1_1	N	N	3	A_C_D	autosome
NA_2_NA_NA_1_2_1	A	N	3	A_C_D	autosome
NA_2_NA_NA_1_2_2	B	N	3	A_C_D	autosome
NA_0_NA_NA_1_0_0	B	N	3	A_C_D	autosome
NA_0_NA_NA_1_0_1	A	N	3	A_C_D	autosome
NA_0_NA_NA_1_1_1	N	N	3	A_C_D	autosome
NA_0_NA_NA_1_2_1	B	N	3	A_C_D	autosome
NA_0_NA_NA_1_2_2	A	N	3	A_C_D	autosome
NA_1_NA_NA_2_0_1	N	N	3	A_C_D	autosome
NA_1_NA_NA_2_2_2	N	N	3	A_C_D	autosome
NA_2_NA_NA_2_0_1	N	N	3	A_C_D	autosome
NA_2_NA_NA_2_2_2	N	N	3	A_C_D	autosome
NA_2_NA_0_NA_0_0	A	N	3	A_C_AB	autosome
NA_2_NA_1_NA_0_0	A	N	3	A_C_AB	autosome
NA_2_NA_2_NA_1_0	A	C	3	A_C_AB	autosome
NA_2_NA_0_NA_1_0	A	D	3	A_C_AB	autosome
NA_2_NA_1_NA_2_1	A	N	3	A_C_AB	autosome
NA_2_NA_2_NA_2_1	A	N	3	A_C_AB	autosome
NA_0_NA_0_NA_0_1	A	N	3	A_C_AB	autosome
NA_0_NA_1_NA_0_1	A	N	3	A_C_AB	autosome
NA_0_NA_2_NA_1_2	A	D	3	A_C_AB	autosome
NA_0_NA_0_NA_1_2	A	C	3	A_C_AB	autosome
NA_0_NA_1_NA_2_2	A	N	3	A_C_AB	autosome
NA_0_NA_2_NA_2_2	A	N	3	A_C_AB	autosome
NA_0_NA_2_0_NA_0	N	C	3	A_C_CD	autosome
NA_0_NA_0_0_NA_1	N	C	3	A_C_CD	autosome
NA_1_NA_2_0_NA_0	N	C	3	A_C_CD	autosome
NA_1_NA_0_0_NA_1	N	C	3	A_C_CD	autosome
NA_2_NA_2_1_NA_0	A	C	3	A_C_CD	autosome
NA_2_NA_0_1_NA_2	B	C	3	A_C_CD	autosome
NA_0_NA_2_1_NA_0	B	C	3	A_C_CD	autosome
NA_0_NA_0_1_NA_2	A	C	3	A_C_CD	autosome
NA_1_NA_2_2_NA_1	N	C	3	A_C_CD	autosome
NA_1_NA_0_2_NA_2	N	C	3	A_C_CD	autosome
NA_2_NA_2_2_NA_1	N	C	3	A_C_CD	autosome
NA_2_NA_0_2_NA_2	N	C	3	A_C_CD	autosome
NA_2_0_NA_NA_0_0	A	N	3	A_D_AB	autosome
NA_2_0_NA_NA_1_0	A	C	3	A_D_AB	autosome
NA_2_1_NA_NA_0_0	A	N	3	A_D_AB	autosome
NA_2_1_NA_NA_2_1	A	N	3	A_D_AB	autosome
NA_2_2_NA_NA_1_0	A	D	3	A_D_AB	autosome
NA_2_2_NA_NA_2_1	A	N	3	A_D_AB	autosome
NA_0_0_NA_NA_0_1	A	N	3	A_D_AB	autosome
NA_0_0_NA_NA_1_2	A	D	3	A_D_AB	autosome
NA_0_1_NA_NA_0_1	A	N	3	A_D_AB	autosome
NA_0_1_NA_NA_2_2	A	N	3	A_D_AB	autosome
NA_0_2_NA_NA_1_2	A	C	3	A_D_AB	autosome
NA_0_2_NA_NA_2_2	A	N	3	A_D_AB	autosome
NA_0_0_NA_0_NA_1	N	D	3	A_D_CD	autosome
NA_0_2_NA_0_NA_0	N	D	3	A_D_CD	autosome
NA_1_0_NA_0_NA_1	N	D	3	A_D_CD	autosome
NA_1_2_NA_0_NA_0	N	D	3	A_D_CD	autosome
NA_2_0_NA_1_NA_2	B	D	3	A_D_CD	autosome
NA_2_2_NA_1_NA_0	A	D	3	A_D_CD	autosome
NA_0_0_NA_1_NA_2	A	D	3	A_D_CD	autosome
NA_0_2_NA_1_NA_0	B	D	3	A_D_CD	autosome
NA_1_0_NA_2_NA_2	N	D	3	A_D_CD	autosome
NA_1_2_NA_2_NA_1	N	D	3	A_D_CD	autosome
NA_2_0_NA_2_NA_2	N	D	3	A_D_CD	autosome
NA_2_2_NA_2_NA_1	N	D	3	A_D_CD	autosome
NA_2_0_0_NA_NA_0	A	N	3	A_AB_CD	autosome
NA_2_0_2_NA_NA_0	A	C	3	A_AB_CD	autosome
NA_2_1_1_NA_NA_0	A	N	3	A_AB_CD	autosome
NA_2_1_2_NA_NA_0	A	C	3	A_AB_CD	autosome
NA_2_2_0_NA_NA_0	A	D	3	A_AB_CD	autosome
NA_2_2_1_NA_NA_0	A	D	3	A_AB_CD	autosome
NA_2_2_2_NA_NA_1	A	N	3	A_AB_CD	autosome
NA_0_0_0_NA_NA_1	A	N	3	A_AB_CD	autosome
NA_0_0_1_NA_NA_2	A	D	3	A_AB_CD	autosome
NA_0_0_2_NA_NA_2	A	D	3	A_AB_CD	autosome
NA_0_1_0_NA_NA_2	A	C	3	A_AB_CD	autosome
NA_0_1_1_NA_NA_2	A	N	3	A_AB_CD	autosome
NA_0_2_0_NA_NA_2	A	C	3	A_AB_CD	autosome
NA_0_2_2_NA_NA_2	A	N	3	A_AB_CD	autosome
0_NA_NA_NA_0_0_0	N	N	3	B_C_D	autosome
0_NA_NA_NA_0_2_1	N	N	3	B_C_D	autosome
0_NA_NA_NA_1_0_0	A	N	3	B_C_D	autosome
0_NA_NA_NA_1_0_1	B	N	3	B_C_D	autosome
0_NA_NA_NA_1_1_1	N	N	3	B_C_D	autosome
0_NA_NA_NA_1_2_1	A	N	3	B_C_D	autosome
0_NA_NA_NA_1_2_2	B	N	3	B_C_D	autosome
1_NA_NA_NA_0_0_0	N	N	3	B_C_D	autosome
1_NA_NA_NA_1_1_1	N	N	3	B_C_D	autosome
1_NA_NA_NA_0_2_1	N	N	3	B_C_D	autosome
1_NA_NA_NA_2_0_1	N	N	3	B_C_D	autosome
1_NA_NA_NA_2_2_2	N	N	3	B_C_D	autosome
2_NA_NA_NA_1_0_0	B	N	3	B_C_D	autosome
2_NA_NA_NA_1_0_1	A	N	3	B_C_D	autosome
2_NA_NA_NA_1_1_1	N	N	3	B_C_D	autosome
2_NA_NA_NA_1_2_1	B	N	3	B_C_D	autosome
2_NA_NA_NA_1_2_2	A	N	3	B_C_D	autosome
2_NA_NA_NA_2_0_1	N	N	3	B_C_D	autosome
2_NA_NA_NA_2_2_2	N	N	3	B_C_D	autosome
0_NA_NA_0_NA_0_1	B	N	3	B_C_AB	autosome
0_NA_NA_1_NA_0_1	B	N	3	B_C_AB	autosome
0_NA_NA_2_NA_1_2	B	D	3	B_C_AB	autosome
0_NA_NA_0_NA_1_2	B	C	3	B_C_AB	autosome
0_NA_NA_1_NA_2_2	B	N	3	B_C_AB	autosome
0_NA_NA_2_NA_2_2	B	N	3	B_C_AB	autosome
2_NA_NA_0_NA_0_0	B	N	3	B_C_AB	autosome
2_NA_NA_1_NA_0_0	B	N	3	B_C_AB	autosome
2_NA_NA_2_NA_1_0	B	C	3	B_C_AB	autosome
2_NA_NA_0_NA_1_0	B	D	3	B_C_AB	autosome
2_NA_NA_1_NA_2_1	B	N	3	B_C_AB	autosome
2_NA_NA_2_NA_2_1	B	N	3	B_C_AB	autosome
0_NA_NA_2_0_NA_0	N	C	3	B_C_CD	autosome
0_NA_NA_0_0_NA_1	N	C	3	B_C_CD	autosome
0_NA_NA_2_1_NA_0	A	C	3	B_C_CD	autosome
0_NA_NA_0_1_NA_2	B	C	3	B_C_CD	autosome
1_NA_NA_2_0_NA_0	N	C	3	B_C_CD	autosome
1_NA_NA_0_0_NA_1	N	C	3	B_C_CD	autosome
1_NA_NA_2_2_NA_1	N	C	3	B_C_CD	autosome
1_NA_NA_0_2_NA_2	N	C	3	B_C_CD	autosome
2_NA_NA_2_1_NA_0	B	C	3	B_C_CD	autosome
2_NA_NA_0_1_NA_2	A	C	3	B_C_CD	autosome
2_NA_NA_2_2_NA_1	N	C	3	B_C_CD	autosome
2_NA_NA_0_2_NA_2	N	C	3	B_C_CD	autosome
0_NA_0_NA_NA_0_1	B	N	3	B_D_AB	autosome
0_NA_0_NA_NA_1_2	B	D	3	B_D_AB	autosome
0_NA_1_NA_NA_0_1	B	N	3	B_D_AB	autosome
0_NA_1_NA_NA_2_2	B	N	3	B_D_AB	autosome
0_NA_2_NA_NA_1_2	B	C	3	B_D_AB	autosome
0_NA_2_NA_NA_2_2	B	N	3	B_D_AB	autosome
2_NA_0_NA_NA_0_0	B	N	3	B_D_AB	autosome
2_NA_0_NA_NA_1_0	B	C	3	B_D_AB	autosome
2_NA_1_NA_NA_0_0	B	N	3	B_D_AB	autosome
2_NA_1_NA_NA_2_1	B	N	3	B_D_AB	autosome
2_NA_2_NA_NA_1_0	B	D	3	B_D_AB	autosome
2_NA_2_NA_NA_2_1	B	N	3	B_D_AB	autosome
0_NA_0_NA_0_NA_1	N	D	3	B_D_CD	autosome
0_NA_2_NA_0_NA_0	N	D	3	B_D_CD	autosome
0_NA_0_NA_1_NA_2	B	D	3	B_D_CD	autosome
0_NA_2_NA_1_NA_0	A	D	3	B_D_CD	autosome
1_NA_0_NA_0_NA_1	N	D	3	B_D_CD	autosome
1_NA_2_NA_0_NA_0	N	D	3	B_D_CD	autosome
1_NA_0_NA_2_NA_2	N	D	3	B_D_CD	autosome
1_NA_2_NA_2_NA_1	N	D	3	B_D_CD	autosome
2_NA_0_NA_1_NA_2	A	D	3	B_D_CD	autosome
2_NA_2_NA_1_NA_0	B	D	3	B_D_CD	autosome
2_NA_0_NA_2_NA_2	N	D	3	B_D_CD	autosome
2_NA_2_NA_2_NA_1	N	D	3	B_D_CD	autosome
0_NA_0_0_NA_NA_1	B	N	3	B_AB_CD	autosome
0_NA_0_1_NA_NA_2	B	D	3	B_AB_CD	autosome
0_NA_0_2_NA_NA_2	B	D	3	B_AB_CD	autosome
0_NA_1_0_NA_NA_2	B	C	3	B_AB_CD	autosome
0_NA_1_1_NA_NA_2	B	N	3	B_AB_CD	autosome
0_NA_2_0_NA_NA_2	B	C	3	B_AB_CD	autosome
0_NA_2_2_NA_NA_2	B	N	3	B_AB_CD	autosome
2_NA_0_0_NA_NA_0	B	N	3	B_AB_CD	autosome
2_NA_0_2_NA_NA_0	B	C	3	B_AB_CD	autosome
2_NA_1_1_NA_NA_0	B	N	3	B_AB_CD	autosome
2_NA_1_2_NA_NA_0	B	C	3	B_AB_CD	autosome
2_NA_2_0_NA_NA_0	B	D	3	B_AB_CD	autosome
2_NA_2_1_NA_NA_0	B	D	3	B_AB_CD	autosome
2_NA_2_2_NA_NA_1	B	N	3	B_AB_CD	autosome
0_0_NA_NA_NA_0_0	N	N	3	C_D_AB	autosome
0_0_NA_NA_NA_2_1	N	N	3	C_D_AB	autosome
0_1_NA_NA_NA_0_1	B	N	3	C_D_AB	autosome
0_1_NA_NA_NA_2_2	B	N	3	C_D_AB	autosome
0_2_NA_NA_NA_0_0	A	N	3	C_D_AB	autosome
0_2_NA_NA_NA_0_1	B	N	3	C_D_AB	autosome
0_2_NA_NA_NA_1_1	N	N	3	C_D_AB	autosome
0_2_NA_NA_NA_2_1	A	N	3	C_D_AB	autosome
0_2_NA_NA_NA_2_2	B	N	3	C_D_AB	autosome
1_0_NA_NA_NA_0_1	A	N	3	C_D_AB	autosome
1_0_NA_NA_NA_2_2	A	N	3	C_D_AB	autosome
1_1_NA_NA_NA_0_0	N	N	3	C_D_AB	autosome
1_1_NA_NA_NA_0_1	N	N	3	C_D_AB	autosome
1_1_NA_NA_NA_2_1	N	N	3	C_D_AB	autosome
1_1_NA_NA_NA_2_2	N	N	3	C_D_AB	autosome
1_2_NA_NA_NA_0_0	A	N	3	C_D_AB	autosome
1_2_NA_NA_NA_2_1	A	N	3	C_D_AB	autosome
2_0_NA_NA_NA_0_0	B	N	3	C_D_AB	autosome
2_0_NA_NA_NA_0_1	A	N	3	C_D_AB	autosome
2_0_NA_NA_NA_1_1	N	N	3	C_D_AB	autosome
2_0_NA_NA_NA_2_1	B	N	3	C_D_AB	autosome
2_0_NA_NA_NA_2_2	A	N	3	C_D_AB	autosome
2_1_NA_NA_NA_0_0	B	N	3	C_D_AB	autosome
2_1_NA_NA_NA_2_1	B	N	3	C_D_AB	autosome
2_2_NA_NA_NA_0_1	N	N	3	C_D_AB	autosome
2_2_NA_NA_NA_2_2	N	N	3	C_D_AB	autosome
1_1_NA_NA_1_NA_1	N	N	3	C_D_CD	autosome
0_0_NA_2_NA_NA_0	N	C	3	C_AB_CD	autosome
0_0_NA_0_NA_NA_1	N	C	3	C_AB_CD	autosome
0_1_NA_0_NA_NA_2	B	C	3	C_AB_CD	autosome
0_2_NA_2_NA_NA_0	A	C	3	C_AB_CD	autosome
0_2_NA_0_NA_NA_2	B	C	3	C_AB_CD	autosome
1_0_NA_0_NA_NA_2	A	C	3	C_AB_CD	autosome
1_1_NA_2_NA_NA_0	N	C	3	C_AB_CD	autosome
1_1_NA_0_NA_NA_2	N	C	3	C_AB_CD	autosome
1_2_NA_2_NA_NA_0	A	C	3	C_AB_CD	autosome
2_0_NA_2_NA_NA_0	B	C	3	C_AB_CD	autosome
2_0_NA_0_NA_NA_2	A	C	3	C_AB_CD	autosome
2_1_NA_2_NA_NA_0	B	C	3	C_AB_CD	autosome
2_2_NA_2_NA_NA_1	N	C	3	C_AB_CD	autosome
2_2_NA_0_NA_NA_2	N	C	3	C_AB_CD	autosome
0_0_0_NA_NA_NA_1	N	D	3	D_AB_CD	autosome
0_0_2_NA_NA_NA_0	N	D	3	D_AB_CD	autosome
0_1_0_NA_NA_NA_2	B	D	3	D_AB_CD	autosome
0_2_0_NA_NA_NA_2	B	D	3	D_AB_CD	autosome
0_2_2_NA_NA_NA_0	A	D	3	D_AB_CD	autosome
1_0_0_NA_NA_NA_2	A	D	3	D_AB_CD	autosome
1_1_0_NA_NA_NA_2	N	D	3	D_AB_CD	autosome
1_1_2_NA_NA_NA_0	N	D	3	D_AB_CD	autosome
1_2_2_NA_NA_NA_0	A	D	3	D_AB_CD	autosome
2_0_0_NA_NA_NA_2	A	D	3	D_AB_CD	autosome
2_0_2_NA_NA_NA_0	B	D	3	D_AB_CD	autosome
2_1_2_NA_NA_NA_0	B	D	3	D_AB_CD	autosome
2_2_0_NA_NA_NA_2	N	D	3	D_AB_CD	autosome
2_2_2_NA_NA_NA_1	N	D	3	D_AB_CD	autosome
NA_NA_NA_0_0_0_0	N	C	3	A_B_C	Z
NA_NA_NA_2_0_0_0	N	C	3	A_B_C	Z
NA_NA_NA_0_0_2_1	N	C	3	A_B_C	Z
NA_NA_NA_2_0_2_1	N	C	3	A_B_C	Z
NA_NA_NA_0_2_0_1	N	C	3	A_B_C	Z
NA_NA_NA_2_2_0_1	N	C	3	A_B_C	Z
NA_NA_NA_0_2_2_2	N	C	3	A_B_C	Z
NA_NA_NA_2_2_2_2	N	C	3	A_B_C	Z
NA_NA_0_NA_0_0_0	N	C	3	A_B_D	Z
NA_NA_1_NA_0_0_0	N	C	3	A_B_D	Z
NA_NA_1_NA_0_2_1	N	C	3	A_B_D	Z
NA_NA_2_NA_0_2_1	N	C	3	A_B_D	Z
NA_NA_0_NA_2_0_1	N	C	3	A_B_D	Z
NA_NA_1_NA_2_0_1	N	C	3	A_B_D	Z
NA_NA_1_NA_2_2_2	N	C	3	A_B_D	Z
NA_NA_2_NA_2_2_2	N	C	3	A_B_D	Z
NA_NA_0_0_0_NA_0	N	C	3	A_B_CD	Z
NA_NA_0_2_0_NA_0	N	C	3	A_B_CD	Z
NA_NA_1_0_0_NA_0	N	C	3	A_B_CD	Z
NA_NA_1_0_0_NA_1	N	C	3	A_B_CD	Z
NA_NA_1_2_0_NA_0	N	C	3	A_B_CD	Z
NA_NA_1_2_0_NA_1	N	C	3	A_B_CD	Z
NA_NA_2_0_0_NA_1	N	C	3	A_B_CD	Z
NA_NA_2_2_0_NA_1	N	C	3	A_B_CD	Z
NA_NA_0_0_2_NA_1	N	C	3	A_B_CD	Z
NA_NA_0_2_2_NA_1	N	C	3	A_B_CD	Z
NA_NA_1_0_2_NA_1	N	C	3	A_B_CD	Z
NA_NA_1_0_2_NA_2	N	C	3	A_B_CD	Z
NA_NA_1_2_2_NA_1	N	C	3	A_B_CD	Z
NA_NA_1_2_2_NA_2	N	C	3	A_B_CD	Z
NA_NA_2_0_2_NA_2	N	C	3	A_B_CD	Z
NA_NA_2_2_2_NA_2	N	C	3	A_B_CD	Z
NA_0_NA_NA_0_0_0	N	C	3	A_C_D	Z
NA_0_NA_NA_0_2_1	N	C	3	A_C_D	Z
NA_1_NA_NA_0_0_0	N	C	3	A_C_D	Z
NA_1_NA_NA_0_2_1	N	C	3	A_C_D	Z
NA_2_NA_NA_1_0_0	A	C	3	A_C_D	Z
NA_2_NA_NA_1_0_1	B	C	3	A_C_D	Z
NA_2_NA_NA_1_2_1	A	C	3	A_C_D	Z
NA_2_NA_NA_1_2_2	B	C	3	A_C_D	Z
NA_0_NA_NA_1_0_0	B	C	3	A_C_D	Z
NA_0_NA_NA_1_0_1	A	C	3	A_C_D	Z
NA_0_NA_NA_1_2_1	B	C	3	A_C_D	Z
NA_0_NA_NA_1_2_2	A	C	3	A_C_D	Z
NA_1_NA_NA_2_0_1	N	C	3	A_C_D	Z
NA_1_NA_NA_2_2_2	N	C	3	A_C_D	Z
NA_2_NA_NA_2_0_1	N	C	3	A_C_D	Z
NA_2_NA_NA_2_2_2	N	C	3	A_C_D	Z
NA_2_NA_0_NA_0_0	A	C	3	A_C_AB	Z
NA_2_NA_2_NA_0_0	A	C	3	A_C_AB	Z
NA_2_NA_0_NA_2_1	A	C	3	A_C_AB	Z
NA_2_NA_2_NA_2_1	A	C	3	A_C_AB	Z
NA_0_NA_0_NA_0_1	A	C	3	A_C_AB	Z
NA_0_NA_2_NA_0_1	A	C	3	A_C_AB	Z
NA_0_NA_0_NA_2_2	A	C	3	A_C_AB	Z
NA_0_NA_2_NA_2_2	A	C	3	A_C_AB	Z
NA_0_NA_0_0_NA_0	N	C	3	A_C_CD	Z
NA_0_NA_2_0_NA_0	N	C	3	A_C_CD	Z
NA_0_NA_0_0_NA_1	N	C	3	A_C_CD	Z
NA_0_NA_2_0_NA_1	N	C	3	A_C_CD	Z
NA_1_NA_0_0_NA_0	N	C	3	A_C_CD	Z
NA_1_NA_2_0_NA_0	N	C	3	A_C_CD	Z
NA_1_NA_0_0_NA_1	N	C	3	A_C_CD	Z
NA_1_NA_2_0_NA_1	N	C	3	A_C_CD	Z
NA_2_NA_0_1_NA_0	A	C	3	A_C_CD	Z
NA_2_NA_2_1_NA_0	A	C	3	A_C_CD	Z
NA_2_NA_0_1_NA_2	B	C	3	A_C_CD	Z
NA_2_NA_2_1_NA_2	B	C	3	A_C_CD	Z
NA_0_NA_0_1_NA_0	B	C	3	A_C_CD	Z
NA_0_NA_2_1_NA_0	B	C	3	A_C_CD	Z
NA_0_NA_0_1_NA_2	A	C	3	A_C_CD	Z
NA_0_NA_2_1_NA_2	A	C	3	A_C_CD	Z
NA_1_NA_0_2_NA_1	N	C	3	A_C_CD	Z
NA_1_NA_2_2_NA_1	N	C	3	A_C_CD	Z
NA_1_NA_0_2_NA_2	N	C	3	A_C_CD	Z
NA_1_NA_2_2_NA_2	N	C	3	A_C_CD	Z
NA_2_NA_0_2_NA_1	N	C	3	A_C_CD	Z
NA_2_NA_2_2_NA_1	N	C	3	A_C_CD	Z
NA_2_NA_0_2_NA_2	N	C	3	A_C_CD	Z
NA_2_NA_2_2_NA_2	N	C	3	A_C_CD	Z
NA_2_0_NA_NA_0_0	A	C	3	A_D_AB	Z
NA_2_1_NA_NA_0_0	A	C	3	A_D_AB	Z
NA_2_1_NA_NA_2_1	A	C	3	A_D_AB	Z
NA_2_2_NA_NA_2_1	A	C	3	A_D_AB	Z
NA_0_0_NA_NA_0_1	A	C	3	A_D_AB	Z
NA_0_1_NA_NA_0_1	A	C	3	A_D_AB	Z
NA_0_1_NA_NA_2_2	A	C	3	A_D_AB	Z
NA_0_2_NA_NA_2_2	A	C	3	A_D_AB	Z
NA_0_0_NA_0_NA_0	N	C	3	A_D_CD	Z
NA_0_1_NA_0_NA_0	N	C	3	A_D_CD	Z
NA_0_1_NA_0_NA_1	N	C	3	A_D_CD	Z
NA_0_2_NA_0_NA_1	N	C	3	A_D_CD	Z
NA_1_0_NA_0_NA_0	N	C	3	A_D_CD	Z
NA_1_1_NA_0_NA_0	N	C	3	A_D_CD	Z
